220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 161, 67, 13, 61, 0, 8, 7, 13, 3
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 12, 60, 0, 24, 7, 54, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 161, 67, 4, 28, 0, 8, 7, 120, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 13, 60, 0, 25, 7, 121, 12
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 57, 0, 1, 4, 60, 0, 8, 7, 121, 1
220, 1, 3, 1, 135, 129, 25, 15, 49, 59, 0, 1, 4, 28, 0, 8, 7, 120, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 1, 3, 13, 60, 0, 25, 7, 121, 0
220, 138, 0, 11, 6, 61, 13, 0, 25, 15, 140, 59, 0, 3, 13, 60, 0, 25, 7, 120, 0
220, 1, 3, 1, 135, 129, 25, 15, 49, 59, 0, 3, 12, 60, 0, 24, 7, 121, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 12, 60, 0, 24, 7, 121, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 13, 60, 0, 25, 7, 121, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 1, 3, 13, 60, 0, 8, 7, 120, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 25, 0, 67, 4, 28, 0, 8, 7, 120, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 1, 12, 60, 0, 24, 7, 119, 13
220, 0, 3, 6, 61, 12, 5, 8, 15, 16, 59, 1, 3, 4, 60, 0, 8, 7, 51, 13
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 57, 0, 1, 4, 60, 1, 8, 7, 119, 13, 59, 1, 3, 1, 135, 129, 128, 209, 49, 59, 129, 3, 13, 61, 0, 8, 7, 51, 4, 59, 1, 3, 6, 61, 13, 1, 25, 15, 49, 59, 0, 3, 13, 60, 0, 25, 7, 51, 13, 59, 88, 11, 0, 135, 128, 128, 209, 16, 57, 0, 1, 4, 60, 1, 8, 7, 119, 13
220, 138, 3, 1, 135, 129, 25, 15, 49, 57, 0, 1, 4, 60, 0, 8, 7, 119, 32, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 25, 0, 1, 4, 28, 0, 8, 7, 119, 12
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 25, 0, 1, 13, 28, 0, 8, 7, 47, 59, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 16, 59, 0, 1, 4, 61, 0, 8, 7, 47, 25, 0, 59, 1, 3, 1, 135, 129, 25, 15, 49, 59, 0, 1, 4, 60, 1, 24, 7, 111, 25, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 13, 60, 0, 24, 7, 111, 57, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 4, 60, 0, 8, 7, 47, 59, 0
220, 138, 127, 20, 0, 0, 0, 108, 3, 7, 5, 20, 44, 0
220, 1, 3, 1, 167, 129, 25, 15, 49, 59, 129, 67, 13, 61, 0, 8, 7, 47, 59, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 1, 4, 60, 1, 8, 7, 111, 25, 1, 59, 248, 0, 3, 1, 255, 255, 255, 255, 255, 255, 0, 159, 15, 59, 248, 21, 124, 140, 255, 255, 255, 255, 255, 255, 131
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 1, 3, 13, 60, 0, 8, 7, 47, 59, 0
220, 1, 3, 1, 135, 129, 25, 15, 49, 59, 0, 1, 4, 60, 0, 8, 7, 111, 25, 0, 59, 0, 3, 6, 61, 13, 0, 25, 15, 16, 59, 1, 3, 13, 60, 0, 8, 7, 47, 59, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 12, 60, 0, 24, 7, 111, 57, 0
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 57, 0, 1, 4, 28, 0, 8, 7, 47, 187, 0, 187, 1, 3, 1, 135, 129, 25, 15, 49, 59, 1, 3, 4, 60, 0, 25, 7, 35, 131, 3
220, 1, 3, 1, 135, 129, 25, 15, 49, 59, 0, 1, 4, 60, 0, 24, 7, 103, 129, 1
220, 138, 0, 11, 6, 61, 13, 5, 25, 79, 140, 59, 0, 3, 13, 60, 0, 25, 7, 35, 131, 1, 59, 1, 3, 1, 135, 129, 25, 15, 49, 59, 0, 3, 13, 60, 0, 25, 7, 103, 131, 1
